Trip ID,User ID,Destination,Departure Date,Return Date,Travel Type,Transportation Mode,Hotel Rating,Total Cost ($),Customer_Satisfaction,Satisfaction_level,Departure Month,Trip_Duration
TRIP05673,USER1676,Istanbul,2025-01-22,2025-04-10,Leisure,Car,4,3841.55,3.0,Low,January,78
TRIP19490,USER1910,Tokyo,2024-10-25,2025-04-15,Business,Cruise,4,3976.1,8.0,High,October,172
TRIP04897,USER1304,Sydney,2024-04-04,2024-09-06,Adventure,Bus,3,1750.78,8.0,High,April,155
TRIP14436,USER7846,Paris,2024-06-11,2024-07-02,Leisure,Car,1,2217.77,6.0,Medium,June,21
TRIP14203,USER3769,Bangkok,2024-07-11,2024-09-06,Cultural,Flight,1,2663.34,9.0,High,July,57
TRIP17512,USER9156,New York,2024-03-23,2024-09-25,Cultural,Flight,4,2831.5,4.0,Low,March,186
TRIP14549,USER5468,New York,2024-10-16,2024-12-22,Family,Train,4,3241.9,10.0,High,October,67
TRIP19863,USER2223,Sydney,2024-07-31,2025-04-02,Beach,Train,1,3380.0,3.0,Low,July,245
TRIP04895,USER9637,New York,2024-09-21,2024-11-22,Business,Flight,4,3459.44,3.0,Low,September,62
TRIP03327,USER2689,Istanbul,2024-06-01,2025-02-23,Leisure,Flight,3,1488.5,1.0,Low,June,267
TRIP15672,USER1108,New York,2024-07-26,2024-11-02,Business,Cruise,2,4192.47,5.0,Medium,July,99
TRIP17037,USER3208,Dubai,2024-08-18,2024-09-22,Business,Flight,5,1797.61,1.0,Low,August,35
TRIP06843,USER9740,Sydney,2024-11-19,2025-01-07,Adventure,Flight,4,916.28,1.0,Low,November,49
TRIP12417,USER6260,Tokyo,2024-07-17,2025-03-12,Beach,Train,3,4353.03,7.0,Medium,July,238
TRIP15521,USER1548,Bangkok,2025-01-03,2025-03-13,Leisure,Train,4,2818.78,4.0,Low,January,69
TRIP03059,USER8828,Dubai,2024-07-26,2024-10-12,Cultural,Train,4,2963.1,5.0,Medium,July,78
TRIP03937,USER1066,Rome,2024-10-12,2024-11-10,Adventure,Train,3,677.27,2.0,Low,October,29
TRIP02110,USER5319,Rome,2024-10-17,2024-11-26,Family,Train,5,2812.34,5.0,Medium,October,40
TRIP04510,USER7882,Istanbul,2024-06-02,2024-12-06,Leisure,Train,4,4015.72,10.0,High,June,187
TRIP02201,USER3129,Tokyo,2024-11-28,2025-02-24,Family,Car,4,3331.38,7.0,Medium,November,88
TRIP15834,USER9349,Rome,2025-01-21,2025-01-31,Cultural,Car,4,4204.61,4.0,Low,January,10
TRIP04500,USER7100,Tokyo,2024-12-20,2024-12-30,Leisure,Car,3,2511.62,7.0,Medium,December,10
TRIP15958,USER3039,Bangkok,2024-06-23,2024-07-07,Business,Car,4,1139.04,2.0,Low,June,14
TRIP15325,USER4597,London,2025-01-03,2025-01-23,Beach,Flight,4,3062.64,7.0,Medium,January,20
TRIP09158,USER9804,Bangkok,2024-10-20,2025-01-02,Beach,Train,3,3320.57,4.0,Low,October,74
TRIP01843,USER2345,New York,2024-08-21,2024-10-18,Adventure,Car,1,1812.93,10.0,High,August,58
TRIP18197,USER8141,New York,2024-08-09,2024-10-22,Family,Car,4,2775.54,5.0,Medium,August,74
TRIP08903,USER1715,Bangkok,2024-07-30,2024-10-17,Cultural,Train,1,3029.45,3.0,Low,July,79
TRIP04831,USER4466,Istanbul,2024-04-24,2024-08-24,Leisure,Train,4,4520.49,5.0,Medium,April,122
TRIP16154,USER9061,Barcelona,2024-04-22,2024-10-01,Leisure,Bus,4,3406.81,7.0,Medium,April,162
TRIP02264,USER4629,Istanbul,2024-03-30,2025-03-07,Beach,Cruise,4,1059.9,2.0,Low,March,342
TRIP01497,USER5276,Rome,2024-08-21,2025-04-03,Adventure,Bus,3,2080.78,2.0,Low,August,225
TRIP16415,USER9215,Istanbul,2024-07-21,2024-09-16,Family,Cruise,1,4940.85,5.0,Medium,July,57
TRIP17397,USER7318,New York,2025-02-17,2025-02-24,Beach,Car,2,4454.82,6.0,Medium,February,7
TRIP13229,USER7429,Paris,2024-04-26,2024-05-08,Family,Cruise,2,1081.27,9.0,High,April,12
TRIP03681,USER7491,Dubai,2024-09-05,2024-09-13,Family,Train,3,4227.38,8.0,High,September,8
TRIP04976,USER9967,Sydney,2024-08-22,2025-02-14,Cultural,Cruise,2,2795.11,5.0,Medium,August,176
TRIP05557,USER4610,New York,2024-11-25,2025-04-03,Beach,Train,4,1587.71,1.0,Low,November,129
TRIP17871,USER2794,Dubai,2024-08-13,2024-10-11,Business,Car,2,2636.62,3.0,Low,August,59
TRIP12469,USER4229,Bangkok,2024-10-21,2025-02-21,Cultural,Flight,3,3172.78,5.0,Medium,October,123
TRIP11212,USER9076,Bangkok,2024-09-27,2024-12-10,Adventure,Flight,5,1034.65,10.0,High,September,74
TRIP03865,USER7269,Barcelona,2024-09-12,2024-12-17,Cultural,Car,2,2017.68,8.0,High,September,96
TRIP11712,USER4092,Barcelona,2024-05-07,2024-09-29,Adventure,Bus,1,1890.88,7.0,Medium,May,145
TRIP08328,USER1481,Bangkok,2024-12-17,2025-02-15,Adventure,Bus,4,3693.8,9.0,High,December,60
TRIP17183,USER8684,Barcelona,2024-12-22,2025-03-17,Leisure,Bus,4,798.84,2.0,Low,December,85
TRIP17893,USER3240,Tokyo,2024-11-29,2024-12-25,Cultural,Flight,1,2871.84,8.0,High,November,26
TRIP06757,USER6375,Istanbul,2025-02-01,2025-04-10,Adventure,Bus,1,1256.72,9.0,High,February,68
TRIP17777,USER6395,Barcelona,2024-05-17,2025-03-11,Beach,Flight,5,3515.37,1.0,Low,May,298
TRIP04962,USER3812,Istanbul,2025-03-05,2025-03-17,Leisure,Flight,4,2168.05,8.0,High,March,12
TRIP12680,USER6128,Dubai,2024-04-14,2025-01-20,Business,Bus,2,3137.27,7.0,Medium,April,281
TRIP16410,USER6192,Bangkok,2025-02-19,2025-03-03,Family,Car,2,4704.54,3.0,Low,February,12
TRIP19247,USER6021,Paris,2024-09-06,2025-04-10,Business,Train,5,2274.16,10.0,High,September,216
TRIP09630,USER4362,Dubai,2024-08-29,2025-01-29,Business,Flight,2,3168.45,4.0,Low,August,153
TRIP19110,USER2965,Dubai,2024-05-18,2024-08-02,Adventure,Bus,2,1507.16,3.0,Low,May,76
TRIP00471,USER4253,Istanbul,2025-01-05,2025-04-14,Adventure,Bus,1,1277.02,8.0,High,January,99
TRIP028,USER4034,Bangkok,2024-05-21,2025-04-10,Family,Flight,4,3775.5,8.0,High,May,324
TRIP08417,USER9713,London,2024-05-27,2025-03-28,Business,Car,1,2581.53,9.0,High,May,305
TRIP08855,USER7789,London,2024-07-22,2024-11-01,Beach,Train,4,2670.09,5.0,Medium,July,102
TRIP04184,USER2163,London,2024-07-14,2024-09-25,Family,Bus,5,3562.46,8.0,High,July,73
TRIP11270,USER5754,Istanbul,2025-01-29,2025-03-30,Business,Flight,2,2375.56,10.0,High,January,60
TRIP00808,USER4362,Sydney,2024-06-28,2024-09-09,Family,Flight,4,2900.51,4.0,Low,June,73
TRIP17004,USER2919,Barcelona,2024-04-20,2024-05-14,Family,Bus,1,2209.19,6.0,Medium,April,24
TRIP09021,USER6001,New York,2024-10-19,2024-10-30,Cultural,Bus,2,3694.98,10.0,High,October,11
TRIP15431,USER3561,London,2024-05-23,2024-05-25,Cultural,Cruise,5,1685.33,2.0,Low,May,2
TRIP13302,USER9476,Paris,2024-09-20,2025-02-02,Beach,Cruise,5,3564.66,9.0,High,September,135
TRIP17847,USER7495,Sydney,2025-01-11,2025-04-04,Beach,Train,3,1636.86,4.0,Low,January,83
TRIP11426,USER8903,New York,2024-09-28,2025-02-10,Leisure,Cruise,1,3734.47,8.0,High,September,135
TRIP01154,USER8970,Paris,2025-01-31,2025-03-05,Cultural,Flight,4,3534.72,2.0,Low,January,33
TRIP18870,USER9123,Tokyo,2024-10-13,2024-10-14,Adventure,Flight,1,4094.79,8.0,High,October,1
TRIP02760,USER5419,Tokyo,2024-10-06,2025-02-13,Adventure,Flight,3,2612.5,8.0,High,October,130
TRIP13954,USER9449,Bangkok,2024-09-26,2025-02-19,Business,Train,3,816.7,4.0,Low,September,146
TRIP08283,USER8783,Barcelona,2024-06-30,2024-11-14,Adventure,Flight,2,4437.33,1.0,Low,June,137
TRIP11067,USER4675,Dubai,2024-09-10,2024-09-20,Beach,Flight,1,1355.74,9.0,High,September,10
TRIP18001,USER2987,Dubai,2024-12-08,2024-12-31,Beach,Cruise,4,3706.76,5.0,Medium,December,23
TRIP06530,USER5151,Dubai,2025-01-11,2025-03-02,Cultural,Cruise,3,2803.67,10.0,High,January,50
TRIP15752,USER2996,Sydney,2024-05-13,2024-09-06,Adventure,Cruise,4,986.69,1.0,Low,May,116
TRIP15442,USER9905,Sydney,2024-11-04,2024-11-20,Business,Cruise,1,1225.74,2.0,Low,November,16
TRIP07495,USER4662,Istanbul,2024-05-13,2024-10-06,Adventure,Flight,1,4392.4,5.0,Medium,May,146
TRIP15203,USER2597,Bangkok,2024-10-25,2024-12-14,Adventure,Flight,1,4606.28,3.0,Low,October,50
TRIP11731,USER4012,New York,2024-05-03,2024-09-20,Beach,Cruise,1,1464.23,8.0,High,May,140
TRIP18459,USER2128,Bangkok,2024-07-01,2024-07-07,Adventure,Car,3,2087.27,6.0,Medium,July,6
TRIP03776,USER8613,Bangkok,2024-03-26,2024-05-14,Beach,Flight,3,4294.56,8.0,High,March,49
TRIP084,USER5235,Barcelona,2024-08-01,2025-04-08,Cultural,Flight,5,4037.08,6.0,Medium,August,250
TRIP12823,USER1293,Sydney,2024-07-12,2024-07-23,Adventure,Cruise,1,3566.92,10.0,High,July,11
TRIP00930,USER2559,Sydney,2024-10-14,2024-10-30,Cultural,Bus,3,3801.83,3.0,Low,October,16
TRIP15181,USER1049,Tokyo,2024-09-22,2025-01-22,Beach,Car,3,1218.29,7.0,Medium,September,122
TRIP15716,USER7213,Barcelona,2024-10-15,2025-01-04,Adventure,Cruise,4,1987.76,5.0,Medium,October,81
TRIP13577,USER8280,Barcelona,2024-12-10,2024-12-29,Beach,Flight,3,2662.37,6.0,Medium,December,19
TRIP15942,USER6325,Istanbul,2025-01-15,2025-03-10,Adventure,Train,4,1282.65,9.0,High,January,54
TRIP17754,USER3381,Bangkok,2024-03-17,2024-12-03,Leisure,Cruise,3,3249.15,3.0,Low,March,261
TRIP09653,USER3375,Bangkok,2024-12-04,2025-01-19,Cultural,Cruise,5,871.95,8.0,High,December,46
TRIP16699,USER9759,Dubai,2024-05-18,2024-11-11,Adventure,Car,2,3614.48,1.0,Low,May,177
TRIP02557,USER3516,New York,2025-01-05,2025-04-05,Family,Cruise,1,1235.29,4.0,Low,January,90
TRIP10567,USER9158,Dubai,2024-05-02,2024-10-09,Business,Train,4,3292.64,1.0,Low,May,160
TRIP16070,USER3509,Rome,2024-07-06,2024-07-30,Adventure,Cruise,4,2488.35,7.0,Medium,July,24
TRIP10236,USER7096,Paris,2024-04-13,2024-04-23,Cultural,Cruise,1,2237.3,8.0,High,April,10
TRIP18052,USER8271,Tokyo,2024-08-26,2025-04-04,Beach,Train,2,1768.45,10.0,High,August,221
TRIP15902,USER1955,London,2024-10-30,2025-03-28,Business,Car,3,3250.16,5.0,Medium,October,149
TRIP16377,USER4961,Sydney,2024-06-07,2025-01-22,Leisure,Flight,1,4857.09,10.0,High,June,229
TRIP06725,USER8785,Rome,2024-10-28,2024-11-14,Family,Bus,2,1456.99,5.0,Medium,October,17
TRIP02822,USER5692,London,2024-08-22,2025-01-18,Family,Cruise,1,4138.14,4.0,Low,August,149
TRIP11996,USER6631,Sydney,2024-11-21,2025-02-06,Beach,Car,2,3404.73,10.0,High,November,77
TRIP18671,USER9999,Paris,2024-11-16,2025-03-05,Adventure,Train,4,4232.76,6.0,Medium,November,109
TRIP16833,USER2617,Tokyo,2025-02-25,2025-03-26,Family,Train,3,3184.07,2.0,Low,February,29
TRIP07799,USER2007,Dubai,2024-09-30,2025-04-06,Adventure,Flight,3,739.26,7.0,Medium,September,188
TRIP16137,USER7387,Paris,2024-10-27,2025-01-05,Leisure,Flight,2,2581.55,1.0,Low,October,70
TRIP08390,USER1822,London,2024-03-24,2025-01-12,Leisure,Cruise,3,2996.82,10.0,High,March,294
TRIP05648,USER8676,New York,2024-07-12,2025-03-09,Cultural,Train,2,4070.14,8.0,High,July,240
TRIP11541,USER7023,New York,2024-06-19,2024-10-05,Beach,Bus,5,2530.98,3.0,Low,June,108
TRIP02344,USER5073,Barcelona,2024-04-20,2024-08-16,Cultural,Cruise,4,3954.39,2.0,Low,April,118
TRIP18169,USER9450,Tokyo,2024-06-07,2024-09-18,Beach,Bus,5,4924.75,1.0,Low,June,103
TRIP11655,USER1597,Bangkok,2024-12-20,2025-04-12,Family,Bus,3,2027.66,10.0,High,December,113
TRIP04909,USER7584,Bangkok,2024-07-05,2025-03-20,Family,Cruise,2,3885.75,10.0,High,July,258
TRIP09361,USER1801,Barcelona,2024-05-02,2024-12-08,Family,Car,3,1885.11,10.0,High,May,220
TRIP07991,USER2877,London,2024-08-11,2024-10-20,Adventure,Car,4,1506.84,2.0,Low,August,70
TRIP06937,USER1692,Paris,2024-05-08,2024-07-16,Business,Flight,4,3286.72,8.0,High,May,69
TRIP05494,USER2756,Istanbul,2024-06-05,2024-06-30,Business,Cruise,1,659.85,4.0,Low,June,25
TRIP13719,USER3499,Rome,2024-07-28,2024-12-20,Beach,Car,4,4851.72,8.0,High,July,145
TRIP14290,USER1560,Rome,2025-02-26,2025-03-06,Business,Car,4,3590.71,7.0,Medium,February,8
TRIP05393,USER2256,Dubai,2025-02-05,2025-02-11,Business,Car,3,3642.74,9.0,High,February,6
TRIP03764,USER7281,Bangkok,2024-04-13,2024-12-23,Family,Bus,5,1124.55,3.0,Low,April,254
TRIP08762,USER6648,New York,2024-07-30,2024-12-26,Cultural,Bus,4,1523.76,3.0,Low,July,149
TRIP10541,USER2942,Tokyo,2024-07-03,2024-07-29,Family,Flight,1,3256.6,10.0,High,July,26
TRIP14169,USER8123,Tokyo,2024-07-06,2024-07-16,Leisure,Cruise,5,4702.94,4.0,Low,July,10
TRIP09339,USER5917,Sydney,2024-10-19,2025-03-09,Cultural,Car,1,4349.44,9.0,High,October,141
TRIP13626,USER3320,Tokyo,2024-10-24,2025-01-24,Beach,Train,4,887.04,8.0,High,October,92
TRIP10789,USER6526,Sydney,2024-09-06,2024-09-11,Adventure,Cruise,3,4294.04,7.0,Medium,September,5
TRIP07779,USER6962,Paris,2024-11-03,2024-11-29,Cultural,Flight,5,1078.55,5.0,Medium,November,26
TRIP17507,USER4195,Paris,2024-06-28,2024-10-17,Family,Cruise,5,2068.76,9.0,High,June,111
TRIP14241,USER2133,Dubai,2025-01-11,2025-04-10,Family,Bus,3,4590.31,2.0,Low,January,89
TRIP12681,USER5571,Bangkok,2024-11-09,2025-01-13,Beach,Bus,2,4819.83,9.0,High,November,65
TRIP10230,USER6290,Tokyo,2024-03-28,2024-11-02,Beach,Train,2,2958.42,10.0,High,March,219
TRIP10914,USER7195,Tokyo,2024-12-08,2025-04-07,Business,Car,5,2611.23,10.0,High,December,120
TRIP04544,USER3436,Dubai,2024-09-02,2025-01-08,Adventure,Car,2,4630.71,5.0,Medium,September,128
TRIP04016,USER3943,Dubai,2024-12-21,2025-01-10,Business,Car,5,1772.88,1.0,Low,December,20
TRIP17703,USER9789,Bangkok,2024-09-08,2024-11-06,Cultural,Cruise,5,4078.34,1.0,Low,September,59
TRIP14030,USER1313,Barcelona,2025-01-04,2025-01-06,Adventure,Car,1,722.77,9.0,High,January,2
TRIP11272,USER4812,New York,2025-03-09,2025-03-13,Family,Train,3,1684.62,8.0,High,March,4
TRIP06418,USER2010,Tokyo,2024-03-29,2024-06-20,Family,Cruise,1,916.54,8.0,High,March,83
TRIP02921,USER6776,Rome,2024-12-30,2025-03-25,Business,Train,3,2100.22,5.0,Medium,December,85
TRIP18383,USER3487,New York,2024-03-25,2025-02-08,Family,Bus,2,4315.14,2.0,Low,March,320
TRIP16757,USER5923,Barcelona,2024-08-04,2025-03-26,Adventure,Bus,2,959.98,10.0,High,August,234
TRIP13809,USER4541,London,2024-07-11,2025-01-20,Family,Cruise,5,4089.69,7.0,Medium,July,193
TRIP10257,USER4955,Bangkok,2024-04-10,2024-05-25,Adventure,Car,2,3756.57,7.0,Medium,April,45
TRIP19105,USER2251,Tokyo,2024-09-27,2024-12-22,Leisure,Bus,2,3008.15,9.0,High,September,86
TRIP13645,USER5848,Istanbul,2024-08-13,2024-09-23,Beach,Flight,5,2862.51,10.0,High,August,41
TRIP12612,USER9661,London,2024-05-12,2024-10-06,Beach,Bus,5,1382.96,4.0,Low,May,147
TRIP00880,USER5571,Bangkok,2025-01-02,2025-01-26,Adventure,Cruise,3,4135.86,3.0,Low,January,24
TRIP14919,USER7221,Bangkok,2024-06-14,2025-01-26,Business,Flight,1,1937.96,2.0,Low,June,226
TRIP14833,USER3443,Paris,2024-10-23,2024-11-22,Leisure,Train,3,2279.73,9.0,High,October,30
TRIP06951,USER9839,Paris,2024-07-23,2024-09-17,Leisure,Train,2,1903.79,6.0,Medium,July,56
TRIP08911,USER3347,Bangkok,2025-01-31,2025-04-12,Adventure,Car,3,4986.51,1.0,Low,January,71
TRIP07798,USER9192,Dubai,2024-04-26,2024-12-03,Family,Bus,1,1662.25,6.0,Medium,April,221
TRIP06824,USER3549,Barcelona,2024-12-28,2025-04-14,Family,Cruise,3,4516.07,1.0,Low,December,107
TRIP04408,USER7926,Tokyo,2025-01-03,2025-03-22,Leisure,Car,2,1799.46,3.0,Low,January,78
TRIP03048,USER6983,New York,2024-03-23,2024-04-11,Adventure,Car,4,4377.65,4.0,Low,March,19
TRIP08850,USER6603,Dubai,2024-07-15,2024-08-17,Adventure,Flight,2,4513.9,10.0,High,July,33
TRIP18516,USER4798,Barcelona,2024-12-30,2025-03-16,Leisure,Car,2,3508.47,8.0,High,December,76
TRIP06597,USER8230,Dubai,2024-05-11,2024-06-15,Business,Bus,5,2246.37,1.0,Low,May,35
TRIP16313,USER8661,London,2024-09-16,2025-04-03,Business,Train,1,1097.47,10.0,High,September,199
TRIP16782,USER9637,Istanbul,2024-04-05,2024-07-14,Business,Bus,2,2244.74,1.0,Low,April,100
TRIP01056,USER6744,Barcelona,2024-10-20,2024-12-13,Business,Train,2,4527.43,6.0,Medium,October,54
TRIP16535,USER6304,London,2024-06-17,2024-06-24,Beach,Flight,3,1821.72,9.0,High,June,7
TRIP15362,USER5745,Bangkok,2024-10-26,2025-01-21,Beach,Flight,4,2584.43,10.0,High,October,87
TRIP09289,USER5834,London,2025-03-01,2025-03-25,Business,Car,4,3078.29,5.0,Medium,March,24
TRIP09071,USER5636,Paris,2024-08-18,2024-09-22,Beach,Train,1,2762.98,6.0,Medium,August,35
TRIP09048,USER6125,Rome,2024-09-11,2024-09-29,Beach,Car,1,3459.06,10.0,High,September,18
TRIP04392,USER5277,Dubai,2024-03-28,2024-06-26,Beach,Bus,2,2477.02,4.0,Low,March,90
TRIP19692,USER1269,Dubai,2025-03-10,2025-03-17,Adventure,Cruise,3,4106.21,3.0,Low,March,7
TRIP00797,USER5190,Istanbul,2024-11-07,2025-03-04,Leisure,Car,2,2943.49,7.0,Medium,November,117
TRIP03779,USER7310,Rome,2025-02-25,2025-03-25,Leisure,Cruise,2,1518.47,10.0,High,February,28
TRIP08220,USER8024,Rome,2025-01-25,2025-03-09,Adventure,Train,2,797.16,7.0,Medium,January,43
TRIP10437,USER3201,Tokyo,2024-10-23,2025-02-16,Business,Flight,4,1944.12,7.0,Medium,October,116
TRIP02826,USER3191,Istanbul,2024-10-24,2025-02-10,Family,Car,3,3674.5,1.0,Low,October,109
TRIP10848,USER7388,Bangkok,2024-08-09,2024-09-11,Adventure,Car,4,3149.34,6.0,Medium,August,33
TRIP08384,USER8567,Dubai,2024-12-30,2025-01-29,Business,Car,5,3056.5,5.0,Medium,December,30
TRIP08209,USER4276,Paris,2024-09-17,2025-02-20,Leisure,Cruise,4,3297.91,3.0,Low,September,156
TRIP08262,USER1764,Istanbul,2024-07-25,2025-01-30,Cultural,Bus,5,3756.55,7.0,Medium,July,189
TRIP17327,USER5685,New York,2024-09-29,2024-10-26,Adventure,Car,3,3087.97,9.0,High,September,27
TRIP02213,USER5545,Tokyo,2024-11-06,2025-02-24,Adventure,Car,1,3955.58,7.0,Medium,November,110
TRIP11409,USER5823,New York,2024-07-23,2024-11-23,Beach,Flight,5,2945.14,6.0,Medium,July,123
TRIP19665,USER8144,Paris,2024-03-26,2024-10-28,Family,Cruise,1,1498.14,2.0,Low,March,216
TRIP03069,USER7141,Bangkok,2025-02-22,2025-02-25,Beach,Cruise,1,3404.49,4.0,Low,February,3
TRIP10362,USER3372,Istanbul,2024-03-31,2024-11-23,Family,Cruise,1,3756.41,3.0,Low,March,237
TRIP01052,USER1526,Tokyo,2024-03-29,2024-10-24,Leisure,Bus,5,1626.39,9.0,High,March,209
TRIP06806,USER7943,Dubai,2024-03-29,2024-05-21,Cultural,Car,2,3698.9,6.0,Medium,March,53
TRIP01689,USER3931,New York,2024-07-24,2025-04-05,Beach,Car,3,4031.66,4.0,Low,July,255
TRIP09992,USER4293,Bangkok,2024-06-30,2024-10-28,Business,Bus,2,4507.22,7.0,Medium,June,120
TRIP07801,USER9245,Istanbul,2024-06-27,2025-01-01,Adventure,Cruise,2,3835.79,4.0,Low,June,188
TRIP06952,USER7628,Dubai,2024-09-04,2025-03-01,Leisure,Bus,5,4593.58,8.0,High,September,178
TRIP04317,USER4032,New York,2024-09-21,2024-12-13,Business,Car,3,4824.42,3.0,Low,September,83
TRIP03869,USER2747,New York,2025-02-26,2025-04-11,Leisure,Cruise,1,938.05,1.0,Low,February,44
TRIP01894,USER8511,Istanbul,2024-08-16,2024-12-30,Adventure,Bus,2,1385.11,5.0,Medium,August,136
TRIP06755,USER1989,London,2024-03-17,2025-03-24,Adventure,Flight,3,4933.58,10.0,High,March,372
TRIP18660,USER3598,Bangkok,2025-03-03,2025-03-30,Family,Cruise,3,1931.06,4.0,Low,March,27
TRIP05073,USER1292,London,2024-09-03,2024-12-26,Adventure,Flight,2,1530.43,7.0,Medium,September,114
TRIP12999,USER7171,New York,2024-10-30,2024-12-09,Cultural,Flight,3,4837.08,2.0,Low,October,40
TRIP01789,USER1799,Paris,2024-07-06,2025-03-13,Business,Flight,1,4138.27,7.0,Medium,July,250
TRIP16404,USER4813,Bangkok,2024-08-31,2024-12-14,Adventure,Car,3,4634.6,10.0,High,August,105
TRIP16992,USER3765,Dubai,2025-03-15,2025-03-21,Beach,Flight,3,1022.02,2.0,Low,March,6
TRIP17309,USER5496,Paris,2024-08-31,2025-03-18,Beach,Train,2,3471.5,4.0,Low,August,199
TRIP07559,USER6001,New York,2024-07-28,2025-02-13,Cultural,Flight,3,3754.95,2.0,Low,July,200
TRIP19662,USER9120,Dubai,2025-02-09,2025-04-04,Adventure,Train,5,1375.96,6.0,Medium,February,54
TRIP17819,USER6693,New York,2025-03-11,2025-03-24,Leisure,Bus,4,2157.91,10.0,High,March,13
TRIP05998,USER3639,Istanbul,2024-07-09,2025-03-24,Family,Bus,4,2634.0,1.0,Low,July,258
TRIP02714,USER2110,Barcelona,2025-02-28,2025-03-28,Beach,Bus,2,2245.84,5.0,Medium,February,28
TRIP15226,USER1489,Dubai,2024-11-23,2025-01-03,Beach,Train,5,1047.67,7.0,Medium,November,41
TRIP13074,USER2836,New York,2024-09-11,2024-12-02,Adventure,Train,1,3214.31,4.0,Low,September,82
TRIP15092,USER4346,New York,2024-04-15,2025-03-30,Cultural,Car,3,1138.77,9.0,High,April,349
TRIP11849,USER9274,Barcelona,2024-04-17,2025-03-22,Beach,Flight,3,3984.24,9.0,High,April,339
TRIP18927,USER6294,Tokyo,2024-03-29,2024-06-20,Business,Cruise,4,2044.71,7.0,Medium,March,83
TRIP16716,USER7250,Dubai,2025-03-12,2025-04-06,Family,Flight,3,1081.88,6.0,Medium,March,25
TRIP06760,USER9145,Paris,2024-04-10,2024-04-15,Family,Car,5,2181.65,2.0,Low,April,5
TRIP00200,USER2244,Bangkok,2024-12-30,2025-01-08,Cultural,Train,1,2705.43,1.0,Low,December,9
TRIP04437,USER8092,Paris,2024-12-17,2025-02-18,Family,Flight,1,574.08,8.0,High,December,63
TRIP06815,USER6849,New York,2024-07-16,2024-08-17,Leisure,Car,3,1106.0,8.0,High,July,32
TRIP00557,USER1598,Bangkok,2025-03-12,2025-03-22,Beach,Flight,4,917.9,9.0,High,March,10
TRIP07119,USER3882,Istanbul,2024-12-12,2024-12-29,Adventure,Bus,1,796.44,7.0,Medium,December,17
TRIP00347,USER5867,Dubai,2024-03-16,2024-09-29,Family,Cruise,5,1287.81,5.0,Medium,March,197
TRIP18797,USER5469,London,2024-05-18,2024-12-07,Business,Flight,2,2071.42,9.0,High,May,203
TRIP10195,USER7370,New York,2024-05-26,2025-02-19,Cultural,Train,5,1081.28,9.0,High,May,269
TRIP13492,USER8934,Dubai,2024-05-08,2025-01-01,Leisure,Flight,5,4445.48,4.0,Low,May,238
TRIP04214,USER2729,Tokyo,2025-01-14,2025-03-22,Adventure,Bus,1,3884.91,8.0,High,January,67
TRIP02255,USER8391,New York,2024-04-29,2024-07-29,Family,Flight,1,4473.83,10.0,High,April,91
TRIP13637,USER8793,Dubai,2024-03-17,2025-01-09,Family,Cruise,3,698.6,9.0,High,March,298
TRIP05898,USER8297,New York,2024-05-24,2024-10-12,Family,Train,2,1979.94,10.0,High,May,141
TRIP00583,USER2235,Barcelona,2024-08-06,2024-09-28,Cultural,Flight,2,1511.12,7.0,Medium,August,53
TRIP02172,USER3168,Dubai,2024-05-13,2024-05-21,Adventure,Train,3,3544.4,8.0,High,May,8
TRIP11327,USER1953,Bangkok,2024-04-14,2024-04-21,Cultural,Bus,4,2057.74,6.0,Medium,April,7
TRIP05391,USER8859,Tokyo,2024-06-01,2025-03-07,Cultural,Train,1,1404.08,1.0,Low,June,279
TRIP17624,USER7974,Bangkok,2024-08-06,2024-11-29,Leisure,Bus,5,4465.46,4.0,Low,August,115
TRIP01805,USER4106,Istanbul,2024-03-29,2024-07-04,Leisure,Car,5,1023.78,3.0,Low,March,97
TRIP03726,USER6070,Paris,2024-11-24,2024-12-07,Family,Cruise,2,2482.44,7.0,Medium,November,13
TRIP08422,USER9913,Rome,2024-04-05,2024-10-05,Adventure,Car,1,3958.74,10.0,High,April,183
TRIP00835,USER3643,Bangkok,2024-04-03,2024-10-29,Business,Flight,2,832.24,8.0,High,April,209
TRIP09027,USER1559,Barcelona,2024-12-19,2025-02-06,Cultural,Car,2,4447.85,6.0,Medium,December,49
TRIP18324,USER2895,Paris,2024-04-16,2025-01-30,Family,Train,4,4088.77,7.0,Medium,April,289
TRIP12587,USER7192,Istanbul,2024-11-30,2024-12-01,Business,Train,3,2048.22,10.0,High,November,1
TRIP12070,USER5293,Istanbul,2024-04-03,2024-08-17,Business,Cruise,1,703.18,10.0,High,April,136
TRIP15644,USER8121,Tokyo,2024-08-04,2025-01-19,Leisure,Cruise,2,4048.63,9.0,High,August,168
TRIP02473,USER9572,Paris,2024-04-02,2024-11-17,Business,Flight,4,2297.43,6.0,Medium,April,229
TRIP09301,USER1336,Barcelona,2024-11-30,2025-03-25,Family,Car,3,3027.22,7.0,Medium,November,115
TRIP19121,USER3837,Dubai,2024-10-31,2025-01-20,Leisure,Cruise,5,1774.4,10.0,High,October,81
TRIP14444,USER5951,Barcelona,2025-01-19,2025-02-09,Business,Cruise,1,3018.09,6.0,Medium,January,21
TRIP00362,USER6603,New York,2025-01-12,2025-03-07,Family,Train,1,2079.93,7.0,Medium,January,54
